ch,site,value
15.0,369846.0,0.793
15.0,618799.0,1.231
15.0,976987.0,0.0629
15.0,667971.0,0.918
15.0,396803.0,1.518
15.0,962312.0,1.454
15.0,497577.0,0.241
15.0,875937.0,0.415
15.0,303347.0,0.413
15.0,1024613.0,0.522
15.0,896332.0,0.498
15.0,489056.0,0.421
15.0,492997.0,0.412
15.0,578559.0,0.386
15.0,929935.0,1.777
15.0,531009.0,0.593
15.0,197888.0,1.861
15.0,887129.0,0.954
15.0,888217.0,0.51
15.0,768205.0,0.902
15.0,129663.0,0.334
15.0,81796.0,0.913
15.0,877942.0,1.859
15.0,161373.0,0.769
15.0,100534.0,2.01
15.0,861710.0,1.0
15.0,472214.0,2.636
15.0,656399.0,1.666
15.0,294762.0,0.559
15.0,783566.0,0.0474
15.0,104322.0,0.699
15.0,6619.0,2.02
15.0,38274.0,0.632
15.0,264871.0,1.317
15.0,669363.0,0.187
15.0,581088.0,1.069
15.0,946885.0,1.261
15.0,449158.0,0.652
15.0,352882.0,0.876
15.0,347083.0,0.379
15.0,799231.0,0.7
15.0,238707.0,1.574
15.0,553984.0,1.89
15.0,886504.0,1.29
15.0,402054.0,0.693
15.0,149005.0,1.447
15.0,375344.0,0.75
15.0,871738.0,0.443
15.0,357265.0,0.258
15.0,883399.0,2.137
15.0,464821.0,1.683
15.0,799776.0,0.335
15.0,517357.0,0.264
15.0,1034548.0,0.0231
15.0,388550.0,1.177
15.0,471256.0,0.653
15.0,177528.0,0.387
15.0,437522.0,0.497
15.0,38273.0,0.639
15.0,941342.0,1.226
15.0,187275.0,2.115
15.0,817316.0,1.612
15.0,792517.0,0.639
15.0,678957.0,0.969
15.0,257366.0,0.846
15.0,1023706.0,0.461
15.0,374888.0,1.491
15.0,1026174.0,0.595
15.0,779346.0,0.513
15.0,268323.0,0.963
15.0,908204.0,1.258
15.0,448768.0,0.0155
15.0,835043.0,0.924
15.0,590116.0,1.033
15.0,1015950.0,1.32
15.0,66696.0,1.212
15.0,997346.0,0.481
15.0,684995.0,2.197
15.0,91335.0,1.399
15.0,129348.0,0.768
15.0,157346.0,2.686
15.0,911502.0,0.497
15.0,999980.0,2.2
15.0,383033.0,0.593
15.0,110088.0,1.178
15.0,622151.0,1.402
15.0,487278.0,0.356
15.0,456435.0,0.579
15.0,560884.0,0.682
15.0,250874.0,1.367
15.0,1030059.0,1.505
15.0,724138.0,0.895
15.0,310155.0,0.356
15.0,696635.0,1.154
15.0,1064343.0,1.329
15.0,129886.0,0.39
15.0,478190.0,2.198
15.0,532370.0,0.131
15.0,701832.0,2.72
15.0,250449.0,0.907
15.0,623540.0,0.76
15.0,253034.0,0.14
15.0,741461.0,1.885
15.0,527044.0,0.642
15.0,695171.0,1.734
15.0,1014282.0,0.793
15.0,937483.0,1.079
15.0,995255.0,0.521
15.0,1068390.0,0.226
15.0,340961.0,0.0935
15.0,1034012.0,0.148
15.0,936370.0,1.025
15.0,328625.0,0.939
15.0,842634.0,0.385
15.0,411215.0,0.532
15.0,402569.0,0.88
15.0,873722.0,0.352
15.0,966444.0,0.838
15.0,398424.0,1.137
15.0,129317.0,0.729
15.0,457536.0,2.534
15.0,446340.0,0.946
15.0,502408.0,0.924
15.0,65607.0,0.341
15.0,298157.0,1.272
15.0,252865.0,0.302
15.0,726756.0,0.413
15.0,84952.0,2.461
15.0,226424.0,0.768
15.0,926145.0,1.528
15.0,1052635.0,2.572
15.0,909189.0,0.203
15.0,13017.0,1.343
15.0,802835.0,1.95
15.0,84455.0,1.31
15.0,141398.0,0.403
15.0,1062096.0,0.781
15.0,962865.0,1.113
15.0,139676.0,0.813
15.0,480193.0,1.98
15.0,893361.0,0.746
15.0,103183.0,0.733
15.0,1053327.0,0.303
15.0,942412.0,0.78
15.0,389323.0,0.889
15.0,869215.0,1.168
15.0,612604.0,0.116
15.0,485171.0,1.528
15.0,497196.0,0.101
15.0,827917.0,0.263
15.0,713540.0,0.233
15.0,1027877.0,0.233
15.0,730455.0,0.611
15.0,520977.0,0.1
15.0,871537.0,1.147
15.0,1037578.0,0.152
15.0,894370.0,0.216
15.0,938750.0,1.754
15.0,849526.0,0.21
15.0,683291.0,1.711
15.0,931016.0,2.64
15.0,686988.0,0.256
15.0,174209.0,0.154
15.0,757180.0,0.395
15.0,294351.0,1.795
15.0,7962.0,1.196
15.0,589425.0,0.0935
15.0,611401.0,1.891
15.0,304546.0,1.146
15.0,915129.0,0.983
15.0,606668.0,2.173
15.0,838634.0,1.842
15.0,718428.0,0.187
15.0,314611.0,0.218
15.0,807616.0,0.28
15.0,314116.0,1.305
15.0,846637.0,0.562
15.0,1019612.0,0.256
15.0,385691.0,0.459
15.0,955923.0,0.674
15.0,953310.0,1.021
15.0,499180.0,1.066
16.0,726512.0,0.623
16.0,744053.0,0.722
16.0,141477.0,1.619
16.0,911286.0,0.912
16.0,375175.0,1.055
16.0,93581.0,0.438
16.0,111563.0,1.283
16.0,891494.0,1.719
16.0,417066.0,1.746
16.0,43629.0,2.119
16.0,786680.0,0.514
16.0,154373.0,0.875
16.0,469183.0,0.387
16.0,183355.0,0.644
16.0,584402.0,0.374
16.0,910394.0,0.516
16.0,564409.0,0.892
16.0,49296.0,0.982
16.0,472396.0,1.262
16.0,691647.0,0.427
16.0,678842.0,2.874
16.0,170607.0,0.747
16.0,156257.0,0.233
16.0,394869.0,0.608
16.0,929999.0,1.581
16.0,614718.0,1.537
16.0,723081.0,0.79
16.0,272517.0,2.616
16.0,606985.0,0.537
16.0,700156.0,0.591
16.0,315238.0,0.554
16.0,723459.0,1.546
16.0,230472.0,1.072
16.0,99005.0,1.855
16.0,173655.0,0.674
16.0,698678.0,1.013
16.0,235684.0,0.467
16.0,178274.0,0.827
16.0,471423.0,0.86
16.0,521780.0,1.376
16.0,507290.0,1.209
16.0,612667.0,0.838
16.0,422125.0,0.515
16.0,336716.0,1.044
16.0,29618.0,0.329
16.0,172756.0,1.02
16.0,43217.0,0.268
16.0,821102.0,1.954
16.0,655396.0,0.0474
16.0,885621.0,0.628
16.0,472174.0,0.824
16.0,367441.0,1.558
16.0,34024.0,0.223
16.0,842439.0,1.343
16.0,826751.0,0.17
16.0,599035.0,1.746
16.0,448412.0,1.407
16.0,648220.0,2.049
16.0,716413.0,1.035
16.0,95198.0,0.147
16.0,348557.0,1.024
16.0,766992.0,0.538
16.0,695307.0,1.596
16.0,234928.0,0.786
16.0,721429.0,0.518
16.0,652620.0,2.023
16.0,140314.0,0.814
16.0,448416.0,1.383
16.0,920370.0,0.622
16.0,782227.0,3.136
16.0,488655.0,0.146
16.0,835450.0,0.0699
16.0,723979.0,0.787
16.0,801196.0,0.427
16.0,305395.0,0.506
16.0,611680.0,0.809
16.0,356828.0,0.297
16.0,919096.0,0.28
16.0,899319.0,1.372
16.0,363817.0,0.364
16.0,28266.0,1.471
16.0,606749.0,2.753
16.0,186469.0,2.074
16.0,879464.0,0.528
16.0,264292.0,0.318
16.0,142376.0,3.047
16.0,934516.0,1.111
16.0,435586.0,0.958
16.0,725041.0,0.558
16.0,825465.0,0.91
16.0,333196.0,1.32
16.0,820795.0,0.469
16.0,494355.0,0.66
16.0,357332.0,1.047
16.0,625724.0,0.578
16.0,240298.0,0.419
16.0,157359.0,0.195
16.0,333863.0,0.465
16.0,99950.0,0.618
16.0,604745.0,1.602
16.0,755568.0,1.8
16.0,857381.0,0.395
16.0,174904.0,1.844
16.0,250116.0,1.308
16.0,680396.0,1.702
16.0,710070.0,2.173
16.0,553674.0,2.957
16.0,463025.0,1.198
16.0,923158.0,0.43
16.0,178541.0,0.274
16.0,220495.0,0.674
16.0,265416.0,0.348
16.0,604601.0,1.284
16.0,662382.0,0.555
16.0,333340.0,0.911
16.0,88735.0,0.457
16.0,724733.0,0.933
16.0,863631.0,0.67
16.0,547080.0,0.753
16.0,71452.0,0.312
16.0,729987.0,1.09
16.0,116839.0,1.373
16.0,710638.0,1.358
16.0,184753.0,0.972
16.0,365197.0,1.099
16.0,584767.0,0.886
16.0,619029.0,0.294
16.0,478876.0,0.506
16.0,362846.0,2.179
16.0,378815.0,0.747
16.0,203531.0,1.188
16.0,161143.0,1.125
16.0,213620.0,1.666
16.0,421342.0,0.94
16.0,142704.0,0.73
16.0,406256.0,1.174
16.0,298409.0,0.116
16.0,378840.0,0.904
16.0,655049.0,0.654
16.0,82589.0,0.232
16.0,738665.0,0.405
16.0,32123.0,1.202
16.0,842873.0,0.573
16.0,246571.0,2.085
16.0,638712.0,1.099
16.0,202452.0,1.436
16.0,182550.0,0.0854
16.0,597039.0,1.642
16.0,124855.0,1.175
16.0,469266.0,0.436
16.0,736561.0,0.0778
16.0,656668.0,0.91
16.0,863648.0,0.562
16.0,642055.0,0.35
16.0,934885.0,1.021
16.0,219410.0,0.705
16.0,672715.0,2.669
16.0,303562.0,1.878
16.0,38964.0,0.155
16.0,202708.0,0.655
16.0,326946.0,0.5
16.0,691583.0,0.416
16.0,146980.0,0.889
16.0,309607.0,1.543
16.0,487855.0,0.505
16.0,928753.0,0.675
16.0,444511.0,0.365
16.0,787723.0,0.656
16.0,702417.0,1.327
16.0,696451.0,1.668
16.0,466465.0,1.033
16.0,234136.0,0.791
16.0,300525.0,1.084
16.0,423571.0,1.518
16.0,688057.0,0.332
16.0,891146.0,0.529
16.0,712395.0,1.057
16.0,629994.0,1.698
16.0,100331.0,0.281
16.0,65161.0,0.803
16.0,651068.0,1.142
16.0,914080.0,0.614
16.0,317897.0,1.041
16.0,913097.0,0.543
16.0,409748.0,2.287
16.0,776620.0,0.409
16.0,408566.0,1.232
16.0,501418.0,2.229
16.0,830417.0,1.23
16.0,927265.0,0.114
16.0,218035.0,0.716
16.0,447083.0,0.657
16.0,74292.0,1.391
16.0,515992.0,0.382
16.0,200620.0,0.734
16.0,170027.0,1.284
16.0,355630.0,0.55
16.0,788040.0,1.15
16.0,226806.0,0.864
16.0,302939.0,0.0394
16.0,86906.0,0.824
16.0,406564.0,1.702
16.0,219682.0,1.364
16.0,798785.0,0.72
16.0,89829.0,0.895
16.0,676268.0,1.855
16.0,589923.0,0.232
16.0,913555.0,0.415
16.0,864732.0,1.311
16.0,395919.0,0.257
16.0,511308.0,1.026
16.0,627156.0,0.497
16.0,602228.0,0.655
16.0,236854.0,2.167
16.0,318776.0,0.39
16.0,122454.0,1.197
16.0,935672.0,0.451
16.0,519807.0,1.537
16.0,868147.0,1.008
16.0,563867.0,0.45
16.0,279839.0,0.247
16.0,683376.0,1.376
16.0,694441.0,2.465
16.0,80611.0,0.999
16.0,753002.0,0.225
16.0,793198.0,0.921
16.0,629829.0,0.638
16.0,535618.0,0.435
16.0,578489.0,0.38
16.0,153709.0,1.258
16.0,145424.0,0.512
16.0,456550.0,1.16
16.0,884681.0,0.605
16.0,381477.0,0.249
16.0,416285.0,0.596
16.0,113886.0,1.666
16.0,774731.0,0.465
16.0,765891.0,0.67
16.0,28109.0,0.281
16.0,734389.0,1.169
16.0,81372.0,0.895
16.0,133781.0,1.802
16.0,498491.0,2.508
16.0,451202.0,1.026
16.0,623482.0,0.418
16.0,896526.0,0.496
16.0,518718.0,2.655
16.0,778234.0,0.599
16.0,132900.0,0.412
16.0,189450.0,1.214
16.0,611691.0,0.865
16.0,755100.0,2.007
16.0,666855.0,2.009
16.0,729551.0,0.529
16.0,812149.0,1.79
16.0,293916.0,1.054
16.0,209720.0,0.852
16.0,673818.0,1.96
16.0,655871.0,0.808
16.0,741284.0,0.414
16.0,544526.0,1.025
16.0,474804.0,0.5
16.0,903154.0,1.076
16.0,802062.0,0.337
16.0,68279.0,0.885
16.0,521408.0,1.519
16.0,343278.0,1.065
16.0,657860.0,0.412
16.0,875684.0,0.361
16.0,579002.0,1.878
16.0,142172.0,0.77
16.0,411868.0,0.392
16.0,205558.0,1.923
16.0,709155.0,0.202
16.0,116739.0,0.953
16.0,627075.0,0.286
16.0,314315.0,0.652
16.0,154549.0,0.279
16.0,707290.0,1.035
16.0,723391.0,1.911
16.0,74345.0,1.875
16.0,397459.0,0.535
16.0,79132.0,1.304
16.0,132609.0,2.246
16.0,181572.0,1.294
16.0,265793.0,1.279
16.0,446314.0,0.902
16.0,684110.0,0.983
16.0,311799.0,0.383
16.0,455479.0,0.195
16.0,733076.0,1.064
16.0,816489.0,0.438
16.0,691229.0,1.511
16.0,39273.0,1.402
16.0,349536.0,1.155
16.0,231719.0,0.736
16.0,421311.0,0.677
16.0,128204.0,0.631
16.0,188364.0,2.353
16.0,632734.0,1.986
16.0,929840.0,0.326
16.0,546443.0,0.529
16.0,579667.0,1.71
16.0,498661.0,0.876
16.0,820334.0,0.682
16.0,601430.0,0.365
16.0,125067.0,2.007
16.0,518874.0,1.92
16.0,105295.0,1.751
16.0,684295.0,1.934
16.0,755886.0,0.301
16.0,941776.0,1.095
16.0,592056.0,0.819
16.0,872693.0,0.336
16.0,361705.0,0.21
16.0,488290.0,0.814
16.0,305790.0,1.265
16.0,169336.0,0.962
16.0,918919.0,1.123
16.0,301289.0,0.109
16.0,415065.0,0.263
16.0,52205.0,1.669
16.0,666962.0,2.368
16.0,191949.0,1.09
16.0,451007.0,1.52
16.0,502573.0,1.449
16.0,394390.0,0.974
16.0,522783.0,0.172
16.0,52590.0,1.281
16.0,490751.0,0.217
16.0,716170.0,0.264
16.0,782694.0,0.312
16.0,253828.0,2.794
16.0,178751.0,0.842
16.0,864328.0,0.902
16.0,631039.0,0.927
16.0,220217.0,0.373
16.0,703771.0,1.341
16.0,707081.0,1.835
16.0,248658.0,0.943
16.0,44633.0,2.091
16.0,568239.0,1.553
16.0,667852.0,1.33
16.0,226929.0,3.132
16.0,539429.0,1.016
16.0,140241.0,1.326
16.0,551742.0,0.155
16.0,94991.0,1.961
16.0,655586.0,0.367
16.0,313657.0,0.545
16.0,340319.0,1.39
16.0,607689.0,0.736
16.0,80163.0,2.482
16.0,790004.0,0.0782
16.0,824873.0,0.233
16.0,749980.0,1.209
16.0,304583.0,1.729
16.0,932383.0,0.878
16.0,370374.0,1.244
16.0,607350.0,0.262
16.0,719382.0,1.038
16.0,652621.0,2.016
16.0,271963.0,1.337
16.0,379824.0,1.279
16.0,644875.0,2.338
16.0,787467.0,0.302
16.0,182459.0,0.262
16.0,93645.0,0.918
16.0,920041.0,1.631
16.0,752698.0,1.753
16.0,262309.0,1.259
16.0,221774.0,0.484
16.0,240036.0,0.404
16.0,559670.0,1.108
16.0,457633.0,1.013
16.0,680274.0,1.552
16.0,652859.0,2.188
16.0,216697.0,1.615
16.0,235823.0,1.117
16.0,713525.0,0.914
16.0,205373.0,2.23
16.0,191147.0,0.792
16.0,812114.0,1.782
16.0,225587.0,0.476
16.0,525583.0,0.248
16.0,705557.0,1.66
16.0,678889.0,2.58
16.0,782691.0,0.302
16.0,790199.0,2.213
16.0,585535.0,0.59
16.0,189038.0,0.68
16.0,149773.0,0.891
16.0,504637.0,2.286
16.0,478744.0,0.538
16.0,496572.0,1.482
16.0,652012.0,0.806
16.0,719950.0,3.148
16.0,246566.0,2.085
16.0,477051.0,1.393
16.0,646955.0,1.889
16.0,364768.0,1.224
16.0,829590.0,0.1
16.0,657557.0,0.737
16.0,312806.0,0.529
16.0,430626.0,0.763
16.0,642639.0,3.42
16.0,81881.0,1.735
16.0,500238.0,1.632
16.0,444130.0,0.972
16.0,424054.0,0.926
16.0,759035.0,1.523
16.0,721075.0,1.158
16.0,345141.0,0.543
16.0,800739.0,1.612
16.0,357683.0,0.422
16.0,655203.0,0.256
16.0,446789.0,1.044
16.0,363755.0,0.668
16.0,138577.0,0.688
16.0,413118.0,1.439
16.0,785179.0,0.125
16.0,566950.0,0.64
16.0,772488.0,0.846
16.0,562219.0,0.669
16.0,19786.0,0.489
16.0,915470.0,1.016
16.0,930213.0,0.217
16.0,671016.0,0.156
16.0,903696.0,0.984
16.0,244732.0,2.17
16.0,224124.0,0.114
16.0,234226.0,0.905
16.0,95201.0,0.163
16.0,327171.0,0.21
16.0,127683.0,1.942
16.0,801837.0,1.477
16.0,226280.0,2.237
16.0,512470.0,1.127
16.0,663286.0,0.171
16.0,843312.0,1.214
16.0,135275.0,2.406
16.0,699062.0,1.044
16.0,325350.0,1.528
16.0,208248.0,0.644
16.0,904879.0,1.01
16.0,113517.0,1.68
16.0,596990.0,0.926
16.0,670323.0,0.203
16.0,735663.0,1.244
16.0,461720.0,0.467
16.0,424109.0,0.854
16.0,890363.0,0.774
16.0,862794.0,0.836
16.0,374244.0,2.983
16.0,675611.0,0.204
16.0,388620.0,0.568
16.0,675277.0,0.139
16.0,937312.0,0.31
16.0,652764.0,1.635
16.0,181111.0,0.67
16.0,446237.0,0.85
16.0,707370.0,0.989
16.0,167714.0,0.187
16.0,559666.0,1.147
16.0,631624.0,1.538
16.0,208583.0,2.297
16.0,788182.0,0.578
16.0,362873.0,1.627
16.0,916774.0,1.07
16.0,698074.0,0.716
16.0,416408.0,0.894
16.0,374457.0,1.62
16.0,684371.0,0.172
16.0,353987.0,0.172
16.0,414077.0,1.64
16.0,593663.0,0.494
16.0,140276.0,1.157
16.0,290343.0,0.36
16.0,510867.0,0.769
16.0,38105.0,0.241
16.0,734720.0,1.136
16.0,623416.0,0.0854
16.0,300001.0,1.188
16.0,346189.0,0.931
16.0,667015.0,1.262
16.0,162060.0,0.918
16.0,156691.0,1.213
16.0,382865.0,2.816
16.0,138831.0,0.178
16.0,503158.0,1.689
16.0,745484.0,1.047
16.0,424264.0,0.847
16.0,317865.0,0.97
16.0,874196.0,0.685
16.0,86082.0,0.939
16.0,356515.0,0.725
16.0,500266.0,1.586
16.0,545266.0,0.739
16.0,259682.0,0.493
16.0,413791.0,0.39
16.0,214697.0,1.929
16.0,743019.0,0.639
16.0,521034.0,0.0159
16.0,471177.0,1.199
16.0,919066.0,0.892
16.0,411417.0,0.537
16.0,143471.0,0.933
16.0,261638.0,0.232
16.0,154119.0,0.285
16.0,877298.0,0.593
16.0,680573.0,1.06
16.0,520621.0,0.597
16.0,670635.0,1.088
16.0,759475.0,0.82
16.0,517656.0,1.678
16.0,122501.0,1.176
16.0,637701.0,3.285
16.0,462230.0,0.109
16.0,55009.0,2.068
16.0,840635.0,0.047
16.0,581211.0,1.35
16.0,490738.0,0.289
16.0,767299.0,0.297
16.0,263228.0,1.295
16.0,768541.0,0.8
16.0,63548.0,0.587
16.0,472902.0,0.451
16.0,785988.0,0.799
16.0,224265.0,0.225
16.0,42834.0,0.298
16.0,216220.0,1.358
16.0,119605.0,0.442
16.0,129543.0,1.251
16.0,332457.0,0.336
16.0,353829.0,1.646
16.0,427578.0,0.226
16.0,111817.0,0.996
16.0,24964.0,0.302
16.0,285994.0,1.53
16.0,834189.0,1.163
16.0,632208.0,0.87
16.0,364229.0,0.362
16.0,369223.0,0.404
16.0,799024.0,0.326
16.0,85163.0,1.281
16.0,480663.0,1.344
16.0,473272.0,0.456
16.0,543788.0,0.91
16.0,887013.0,0.574
16.0,535669.0,0.24
16.0,720920.0,1.098
16.0,428513.0,0.575
16.0,134320.0,1.662
16.0,738523.0,0.714
16.0,581076.0,1.121
16.0,412958.0,0.906
16.0,660809.0,0.364
16.0,505919.0,2.349
16.0,770816.0,0.662
16.0,727793.0,1.607
16.0,707767.0,1.201
16.0,874486.0,2.164
16.0,595210.0,0.303
16.0,365950.0,0.642
16.0,81767.0,1.213
16.0,928577.0,0.642
16.0,103519.0,2.175
16.0,545091.0,0.399
16.0,874097.0,0.968
16.0,601801.0,0.256
16.0,680522.0,1.197
16.0,151900.0,0.673
16.0,703045.0,0.696
16.0,464693.0,2.999
16.0,579992.0,1.734
16.0,746046.0,0.741
16.0,486624.0,0.551
16.0,254174.0,0.66
16.0,621916.0,0.302
16.0,447895.0,0.896
16.0,765483.0,0.489
16.0,707465.0,1.532
16.0,425655.0,1.447
16.0,278798.0,2.368
16.0,766811.0,1.985
16.0,771940.0,1.025
16.0,893347.0,3.363
16.0,130714.0,2.237
16.0,483337.0,1.828
16.0,124199.0,1.033
16.0,342154.0,0.433
16.0,729854.0,1.188
16.0,422651.0,1.687
16.0,387497.0,1.251
16.0,133642.0,2.259
16.0,106905.0,0.31
16.0,749357.0,1.598
16.0,782214.0,3.137
16.0,140018.0,1.053
16.0,525027.0,0.235
16.0,321313.0,0.211
16.0,220568.0,0.124
16.0,612134.0,4.015
16.0,698270.0,0.436
16.0,569390.0,1.275
16.0,489811.0,0.689
16.0,317339.0,0.99
16.0,656934.0,1.357
16.0,659690.0,0.537
16.0,384885.0,0.865
16.0,454518.0,2.797
16.0,345861.0,0.969
16.0,128963.0,2.096
16.0,293981.0,1.115
16.0,339269.0,0.379
16.0,223210.0,0.203
16.0,123653.0,2.465
16.0,222793.0,1.288
16.0,22709.0,1.67
16.0,687471.0,2.244
16.0,82405.0,2.372
16.0,34886.0,1.136
16.0,554064.0,0.529
16.0,717681.0,1.501
16.0,583925.0,1.08
16.0,709595.0,1.537
16.0,75307.0,1.37
16.0,20613.0,0.341
16.0,692516.0,0.418
16.0,177763.0,0.413
16.0,360790.0,0.498
16.0,533240.0,1.304
16.0,435170.0,0.689
16.0,91417.0,0.226
16.0,488380.0,0.694
16.0,695049.0,0.775
16.0,642479.0,2.485
16.0,195257.0,0.436
16.0,276599.0,0.124
16.0,73048.0,1.088
16.0,612018.0,2.372
16.0,302461.0,1.849
16.0,259650.0,0.224
16.0,347735.0,0.58
16.0,385697.0,1.48
16.0,139430.0,0.551
16.0,687314.0,1.066
16.0,52701.0,1.064
16.0,592679.0,1.932
16.0,132730.0,0.184
16.0,493499.0,1.026
16.0,36785.0,0.988
16.0,591898.0,0.998
16.0,180380.0,0.67
16.0,528465.0,1.329
16.0,837388.0,0.574
16.0,752168.0,0.294
16.0,816772.0,0.711
16.0,710722.0,0.395
16.0,557014.0,0.934
16.0,250852.0,0.364
16.0,904590.0,0.638
16.0,499344.0,0.279
16.0,859659.0,1.204
16.0,903450.0,1.117
16.0,132570.0,1.904
16.0,539191.0,0.876
16.0,720504.0,0.296
16.0,532906.0,1.119
16.0,445550.0,0.707
16.0,523227.0,0.905
16.0,585320.0,0.924
16.0,752399.0,2.028
16.0,27968.0,1.388
16.0,141912.0,1.135
16.0,434833.0,0.995
16.0,720167.0,0.821
16.0,528587.0,1.749
16.0,643794.0,0.36
16.0,516898.0,0.757
16.0,878641.0,0.457
16.0,317378.0,0.951
16.0,730397.0,0.736
16.0,770743.0,1.303
16.0,476412.0,1.125
16.0,44882.0,2.757
16.0,201338.0,0.742
16.0,265189.0,0.769
16.0,206419.0,0.802
16.0,632178.0,0.606
16.0,899936.0,1.531
16.0,268678.0,0.256
16.0,662216.0,1.875
16.0,418753.0,0.776
16.0,881278.0,0.357
16.0,394420.0,0.788
16.0,721050.0,0.738
16.0,563885.0,0.387
16.0,811162.0,2.315
16.0,273617.0,0.506
16.0,524030.0,0.85
16.0,815699.0,0.863
16.0,750635.0,0.379
16.0,103554.0,0.793
16.0,142485.0,0.413
16.0,322257.0,1.219
16.0,658660.0,0.537
16.0,154090.0,0.557
16.0,192019.0,0.961
16.0,528403.0,1.059
16.0,584882.0,2.384
16.0,410871.0,1.851
16.0,888913.0,1.569
16.0,497056.0,0.875
16.0,236330.0,1.022
16.0,207808.0,0.561
16.0,271632.0,1.338
16.0,52192.0,1.693
16.0,443585.0,0.879
16.0,578185.0,2.725
16.0,884280.0,0.803
16.0,708084.0,1.669
16.0,692618.0,0.101
16.0,155779.0,1.035
16.0,113460.0,1.999
16.0,657959.0,0.263
16.0,924849.0,0.771
16.0,172544.0,1.917
16.0,574296.0,0.217
16.0,68811.0,0.631
16.0,685515.0,0.511
16.0,591796.0,0.591
16.0,541205.0,1.179
16.0,376337.0,0.751
16.0,930701.0,1.648
16.0,300364.0,1.289
16.0,697395.0,0.75
16.0,669133.0,0.421
16.0,801671.0,0.638
16.0,686866.0,0.125
16.0,499070.0,2.474
16.0,116811.0,1.38
16.0,801640.0,0.522
16.0,317005.0,1.944
16.0,568831.0,1.59
16.0,583335.0,0.622
16.0,490514.0,0.636
16.0,542039.0,0.193
16.0,925833.0,0.8
16.0,465894.0,0.388
16.0,541454.0,1.431
16.0,380256.0,1.287
16.0,634619.0,0.85
16.0,367431.0,1.619
16.0,749334.0,1.398
16.0,205492.0,1.168
16.0,590396.0,1.458
16.0,783001.0,0.373
16.0,531512.0,1.148
16.0,630688.0,1.275
16.0,142641.0,0.759
16.0,458277.0,1.063
16.0,545917.0,0.925
16.0,647427.0,2.822
16.0,549140.0,1.914
16.0,577536.0,0.459
16.0,577395.0,0.264
16.0,426521.0,1.777
16.0,705419.0,0.814
16.0,102424.0,0.522
16.0,173099.0,1.025
16.0,142755.0,0.732
16.0,548403.0,0.446
16.0,393740.0,0.147
16.0,531630.0,0.497
16.0,647269.0,0.92
16.0,356461.0,0.762
16.0,37120.0,0.519
16.0,419685.0,0.804
16.0,107648.0,0.761
16.0,28577.0,1.148
16.0,594089.0,0.931
16.0,366033.0,0.672
16.0,260165.0,1.838
16.0,236474.0,0.907
16.0,704932.0,1.208
16.0,287994.0,1.157
16.0,416838.0,0.691
16.0,712775.0,1.343
16.0,815364.0,2.17
16.0,246444.0,0.21
16.0,106308.0,1.328
16.0,761825.0,0.962
16.0,867761.0,0.444
16.0,145777.0,0.241
16.0,301883.0,1.12
16.0,43869.0,0.975
16.0,760216.0,0.67
16.0,567001.0,1.925
16.0,302013.0,1.337
16.0,743139.0,0.872
16.0,684218.0,2.176
16.0,939771.0,0.1
16.0,192604.0,1.382
16.0,69542.0,1.898
16.0,681518.0,1.508
16.0,540738.0,0.271
16.0,474052.0,1.057
16.0,713438.0,0.691
16.0,633707.0,0.988
16.0,451889.0,0.568
16.0,608982.0,1.454
16.0,369940.0,0.691
16.0,55147.0,0.734
16.0,457141.0,1.273
16.0,502908.0,1.948
16.0,900760.0,2.051
16.0,665541.0,0.0539
16.0,811815.0,2.488
16.0,544132.0,0.629
16.0,355328.0,1.508
16.0,88890.0,1.165
16.0,261200.0,0.39
16.0,934685.0,0.512
16.0,880132.0,0.108
16.0,823122.0,1.731
16.0,86145.0,1.321
16.0,576682.0,1.341
16.0,496060.0,2.503
16.0,430961.0,0.928
16.0,388907.0,0.692
16.0,220931.0,0.249
16.0,405033.0,0.139
16.0,388349.0,1.686
16.0,325474.0,0.998
16.0,145617.0,0.6
16.0,399954.0,1.492
16.0,134809.0,2.313
16.0,481956.0,0.992
16.0,813966.0,2.431
16.0,272908.0,0.746
16.0,907134.0,0.858
16.0,820683.0,0.862
16.0,361916.0,1.236
16.0,740948.0,0.428
16.0,488542.0,0.363
16.0,455278.0,1.551
16.0,528232.0,0.832
16.0,687459.0,2.236
16.0,180494.0,0.706
16.0,892164.0,0.583
16.0,909423.0,0.304
16.0,170893.0,0.516
16.0,865303.0,1.992
16.0,448707.0,0.926
16.0,31326.0,1.578
16.0,652234.0,0.566
16.0,741863.0,0.772
16.0,625073.0,0.365
16.0,909447.0,0.187
16.0,368637.0,2.169
16.0,306517.0,0.929
16.0,52809.0,0.683
16.0,280174.0,1.485
16.0,451643.0,0.647
16.0,305253.0,0.567
16.0,104530.0,2.123
16.0,815495.0,0.624
16.0,164352.0,1.047
16.0,132847.0,0.375
16.0,136751.0,0.695
16.0,722476.0,0.549
16.0,674302.0,1.264
16.0,343179.0,0.615
16.0,829293.0,1.959
16.0,665637.0,0.263
16.0,933051.0,0.816
16.0,551186.0,0.763
16.0,48879.0,0.777
16.0,402854.0,0.358
16.0,310329.0,1.249
16.0,408301.0,0.784
16.0,817969.0,0.312
16.0,515643.0,0.994
16.0,350634.0,0.271
16.0,920757.0,0.319
16.0,203122.0,0.569
16.0,539097.0,0.35
16.0,759809.0,0.512
16.0,203903.0,1.627
16.0,55994.0,1.043
16.0,359423.0,2.428
